customer_id,customer_name,gender,age,city,state,loyalty_tier,joining_date,email,phone
C0806,Customer 806,Female,58,Kolkata,West Bengal,Platinum,2024-01-03,customer806@example.com,9439736473
C0807,Customer 807,Female,61,Delhi,Delhi,Bronze,2023-06-08,customer807@example.com,9106333920
C0808,Customer 808,Other,55,Mumbai,Maharashtra,Bronze,2022-07-03,customer808@example.com,9177942327
C0809,Customer 809,Other,24,Chennai,Tamil Nadu,Gold,2022-08-03,customer809@example.com,9423572858
C0810,Customer 810,Female,46,Mumbai,Maharashtra,Platinum,2024-03-20,customer810@example.com,9982747173
C0811,Customer 811,Female,28,Delhi,Delhi,Silver,2025-09-01,customer811@example.com,9901820909
C0812,Customer 812,Other,36,Kolkata,West Bengal,Silver,2024-10-05,customer812@example.com,9827233573
C0813,Customer 813,Male,53,Chennai,Tamil Nadu,Silver,2025-09-28,customer813@example.com,9144853569
C0814,Customer 814,Other,56,Delhi,Delhi,Platinum,2023-06-03,customer814@example.com,9687900972
C0815,Customer 815,Female,31,Mumbai,Maharashtra,Gold,2025-03-31,customer815@example.com,9543084388
C0816,Customer 816,Male,29,Bengaluru,Karnataka,Silver,2022-12-22,customer816@example.com,9996304234
C0817,Customer 817,Male,25,Pune,Maharashtra,Silver,2022-09-02,customer817@example.com,9958628444
C0818,Customer 818,Other,47,Delhi,Delhi,Bronze,2024-10-20,customer818@example.com,9821216549
C0819,Customer 819,Female,24,Mumbai,Maharashtra,Silver,2023-03-06,customer819@example.com,9623116712
C0820,Customer 820,Female,26,Chennai,Tamil Nadu,Silver,2025-11-15,customer820@example.com,9406163675
C0821,Customer 821,Male,38,Mumbai,Maharashtra,Platinum,2023-11-28,customer821@example.com,9452558912
C0822,Customer 822,Other,55,Pune,Maharashtra,Silver,2023-04-06,customer822@example.com,9708663326
C0823,Customer 823,Female,45,Chennai,Tamil Nadu,Silver,2026-05-29,customer823@example.com,9436311814
C0824,Customer 824,Male,63,Hyderabad,Telangana,Platinum,2024-11-18,customer824@example.com,9485995156
C0825,Customer 825,Other,64,Bengaluru,Karnataka,Gold,2023-09-29,customer825@example.com,9596979657
C0826,Customer 826,Female,37,Ahmedabad,Gujarat,Platinum,2023-05-05,customer826@example.com,9216858154
C0827,Customer 827,Other,56,Bengaluru,Karnataka,Bronze,2024-11-10,customer827@example.com,9987387141
C0828,Customer 828,Other,30,Bengaluru,Karnataka,Gold,2022-12-02,customer828@example.com,9182100852
C0829,Customer 829,Male,50,Mumbai,Maharashtra,Bronze,2023-03-04,customer829@example.com,9721589989
C0830,Customer 830,Other,31,Kolkata,West Bengal,Bronze,2023-05-05,customer830@example.com,9379834642
C0831,Customer 831,Other,27,Ahmedabad,Gujarat,Gold,2024-03-26,customer831@example.com,9339773681
C0832,Customer 832,Male,47,Pune,Maharashtra,Bronze,2024-03-17,customer832@example.com,9490697670
C0833,Customer 833,Other,33,Delhi,Delhi,Silver,2023-07-21,customer833@example.com,9250721880
C0834,Customer 834,Male,29,Ahmedabad,Gujarat,Silver,2023-09-21,customer834@example.com,9485253781
C0835,Customer 835,Male,49,Delhi,Delhi,Silver,2026-01-30,customer835@example.com,9383851293
C0836,Customer 836,Male,20,Chennai,Tamil Nadu,Silver,2023-07-13,customer836@example.com,9949824193
C0837,Customer 837,Female,48,Chennai,Tamil Nadu,Platinum,2026-03-04,customer837@example.com,9142847338
C0838,Customer 838,Male,63,Chennai,Tamil Nadu,Gold,2024-12-15,customer838@example.com,9721300772
C0839,Customer 839,Female,59,Bengaluru,Karnataka,Platinum,2024-05-20,customer839@example.com,9731015334
C0840,Customer 840,Other,34,Mumbai,Maharashtra,Platinum,2025-03-08,customer840@example.com,9654449982
C0841,Customer 841,Female,40,Kolkata,West Bengal,Platinum,2023-09-24,customer841@example.com,9748766605
C0842,Customer 842,Other,26,Delhi,Delhi,Platinum,2025-07-03,customer842@example.com,9346950710
C0843,Customer 843,Other,59,Mumbai,Maharashtra,Gold,2025-03-31,customer843@example.com,9261319410
C0844,Customer 844,Male,41,Bengaluru,Karnataka,Bronze,2022-09-23,customer844@example.com,9347332488
C0845,Customer 845,Female,64,Kolkata,West Bengal,Bronze,2023-09-25,customer845@example.com,9825022076
C0846,Customer 846,Female,31,Ahmedabad,Gujarat,Silver,2022-10-21,customer846@example.com,9994818854
C0847,Customer 847,Male,33,Kolkata,West Bengal,Bronze,2025-09-19,customer847@example.com,9715776454
C0848,Customer 848,Male,58,Bengaluru,Karnataka,Bronze,2023-03-23,customer848@example.com,9257695200
C0849,Customer 849,Male,34,Delhi,Delhi,Silver,2023-07-15,customer849@example.com,9535355406
C0850,Customer 850,Other,64,Delhi,Delhi,Gold,2025-12-14,customer850@example.com,9332565413
C0851,Customer 851,Other,48,Ahmedabad,Gujarat,Platinum,2025-06-23,customer851@example.com,9335540097
C0852,Customer 852,Other,27,Kolkata,West Bengal,Silver,2022-12-09,customer852@example.com,9808292450
C0853,Customer 853,Male,64,Pune,Maharashtra,Gold,2023-11-22,customer853@example.com,9740522822
C0854,Customer 854,Male,42,Mumbai,Maharashtra,Platinum,2025-09-10,customer854@example.com,9216576275
C0855,Customer 855,Male,51,Delhi,Delhi,Platinum,2025-08-05,customer855@example.com,9750162509
C0856,Customer 856,Male,48,Mumbai,Maharashtra,Bronze,2023-06-15,customer856@example.com,9640445621
C0857,Customer 857,Male,48,Mumbai,Maharashtra,Silver,2023-01-19,customer857@example.com,9679053918
C0858,Customer 858,Other,59,Delhi,Delhi,Platinum,2023-07-04,customer858@example.com,9551706031
C0859,Customer 859,Male,62,Chennai,Tamil Nadu,Platinum,2025-02-23,customer859@example.com,9961463274
C0860,Customer 860,Female,40,Ahmedabad,Gujarat,Bronze,2024-01-18,customer860@example.com,9243755891
C0861,Customer 861,Female,32,Pune,Maharashtra,Bronze,2024-11-04,customer861@example.com,9742411514
C0862,Customer 862,Female,30,Kolkata,West Bengal,Bronze,2022-06-16,customer862@example.com,9898483467
C0863,Customer 863,Other,51,Delhi,Delhi,Bronze,2023-07-09,customer863@example.com,9107724556
C0864,Customer 864,Other,31,Kolkata,West Bengal,Gold,2024-02-21,customer864@example.com,9488984224
C0865,Customer 865,Male,45,Mumbai,Maharashtra,Gold,2024-12-19,customer865@example.com,9675638242
C0866,Customer 866,Other,41,Kolkata,West Bengal,Gold,2022-08-14,customer866@example.com,9526763137
C0867,Customer 867,Female,53,Hyderabad,Telangana,Platinum,2025-06-06,customer867@example.com,9497513146
C0868,Customer 868,Female,37,Ahmedabad,Gujarat,Gold,2022-06-24,customer868@example.com,9527488567
C0869,Customer 869,Other,25,Bengaluru,Karnataka,Silver,2023-12-06,customer869@example.com,9940857164
C0870,Customer 870,Male,31,Bengaluru,Karnataka,Platinum,2024-07-14,customer870@example.com,9959910144
C0871,Customer 871,Male,42,Delhi,Delhi,Bronze,2025-12-03,customer871@example.com,9983963824
C0872,Customer 872,Female,56,Bengaluru,Karnataka,Platinum,2025-12-09,customer872@example.com,9168805869
C0873,Customer 873,Male,41,Pune,Maharashtra,Bronze,2023-01-07,customer873@example.com,9140539484
C0874,Customer 874,Female,57,Kolkata,West Bengal,Gold,2022-06-11,customer874@example.com,9741531280
C0875,Customer 875,Male,58,Delhi,Delhi,Platinum,2023-12-21,customer875@example.com,9111500207
C0876,Customer 876,Other,51,Hyderabad,Telangana,Gold,2025-05-05,customer876@example.com,9136087763
C0877,Customer 877,Other,28,Hyderabad,Telangana,Bronze,2024-06-01,customer877@example.com,9356899846
C0878,Customer 878,Male,23,Delhi,Delhi,Gold,2024-03-11,customer878@example.com,9479167941
C0879,Customer 879,Female,55,Kolkata,West Bengal,Silver,2023-07-13,customer879@example.com,9116499677
C0880,Customer 880,Male,53,Mumbai,Maharashtra,Gold,2023-04-19,customer880@example.com,9725918919
C0881,Customer 881,Female,35,Chennai,Tamil Nadu,Silver,2023-01-13,customer881@example.com,9308869838
C0882,Customer 882,Female,54,Ahmedabad,Gujarat,Bronze,2024-12-20,customer882@example.com,9287942172
C0883,Customer 883,Other,24,Kolkata,West Bengal,Bronze,2023-08-12,customer883@example.com,9415950492
C0884,Customer 884,Male,50,Chennai,Tamil Nadu,Gold,2023-06-02,customer884@example.com,9973110318
C0885,Customer 885,Other,46,Pune,Maharashtra,Platinum,2023-04-11,customer885@example.com,9619293644
C0886,Customer 886,Female,47,Hyderabad,Telangana,Platinum,2023-02-22,customer886@example.com,9129367590
C0887,Customer 887,Male,34,Ahmedabad,Gujarat,Bronze,2024-04-15,customer887@example.com,9780389168
C0888,Customer 888,Other,62,Hyderabad,Telangana,Silver,2024-08-30,customer888@example.com,9542839009
C0889,Customer 889,Other,52,Chennai,Tamil Nadu,Bronze,2022-07-03,customer889@example.com,9993543297
C0890,Customer 890,Male,36,Pune,Maharashtra,Bronze,2024-03-12,customer890@example.com,9823377624
C0891,Customer 891,Male,53,Chennai,Tamil Nadu,Silver,2023-10-06,customer891@example.com,9437018334
C0892,Customer 892,Male,54,Chennai,Tamil Nadu,Gold,2025-05-29,customer892@example.com,9901179178
C0893,Customer 893,Female,65,Hyderabad,Telangana,Silver,2025-02-12,customer893@example.com,9889660946
C0894,Customer 894,Female,31,Hyderabad,Telangana,Silver,2025-04-18,customer894@example.com,9996510519
C0895,Customer 895,Other,40,Hyderabad,Telangana,Silver,2025-11-01,customer895@example.com,9228718546
C0896,Customer 896,Other,60,Mumbai,Maharashtra,Platinum,2022-12-28,customer896@example.com,9107112115
C0897,Customer 897,Female,41,Delhi,Delhi,Gold,2023-09-03,customer897@example.com,9716885481
C0898,Customer 898,Female,29,Pune,Maharashtra,Gold,2024-03-15,customer898@example.com,9338470307
C0899,Customer 899,Male,51,Bengaluru,Karnataka,Platinum,2023-10-02,customer899@example.com,9680645164
C0900,Customer 900,Other,40,Delhi,Delhi,Platinum,2022-08-02,customer900@example.com,9933120538
C0901,Customer 901,Female,25,Bengaluru,Karnataka,Platinum,2024-08-30,customer901@example.com,9840034196
C0902,Customer 902,Male,61,Delhi,Delhi,Silver,2024-04-21,customer902@example.com,9723852830
C0903,Customer 903,Female,41,Mumbai,Maharashtra,Gold,2025-05-20,customer903@example.com,9689015467
C0904,Customer 904,Male,35,Pune,Maharashtra,Platinum,2022-12-30,customer904@example.com,9468397022
C0905,Customer 905,Male,49,Chennai,Tamil Nadu,Platinum,2025-04-02,customer905@example.com,9549997617
C0906,Customer 906,Female,43,Chennai,Tamil Nadu,Gold,2023-11-27,customer906@example.com,9293154584
C0907,Customer 907,Other,61,Bengaluru,Karnataka,Silver,2025-11-15,customer907@example.com,9873969707
C0908,Customer 908,Male,53,Pune,Maharashtra,Platinum,2024-04-18,customer908@example.com,9310521278
C0909,Customer 909,Other,27,Bengaluru,Karnataka,Platinum,2026-05-19,customer909@example.com,9289630619
C0910,Customer 910,Female,26,Kolkata,West Bengal,Gold,2023-09-15,customer910@example.com,9422159250
C0911,Customer 911,Other,54,Pune,Maharashtra,Bronze,2024-03-14,customer911@example.com,9206273380
C0912,Customer 912,Male,31,Bengaluru,Karnataka,Gold,2023-10-06,customer912@example.com,9776309403
C0913,Customer 913,Female,65,Mumbai,Maharashtra,Gold,2024-12-22,customer913@example.com,9487580021
C0914,Customer 914,Other,53,Chennai,Tamil Nadu,Gold,2024-07-03,customer914@example.com,9121298026
C0915,Customer 915,Male,40,Kolkata,West Bengal,Silver,2023-03-14,customer915@example.com,9718361962
C0916,Customer 916,Female,40,Bengaluru,Karnataka,Gold,2022-08-29,customer916@example.com,9648085639
C0917,Customer 917,Other,46,Ahmedabad,Gujarat,Bronze,2024-04-18,customer917@example.com,9758916457
C0918,Customer 918,Female,58,Pune,Maharashtra,Silver,2025-06-29,customer918@example.com,9787818236
C0919,Customer 919,Female,58,Chennai,Tamil Nadu,Platinum,2026-01-12,customer919@example.com,9184945787
C0920,Customer 920,Female,32,Bengaluru,Karnataka,Gold,2024-08-28,customer920@example.com,9801167479
C0921,Customer 921,Other,35,Pune,Maharashtra,Platinum,2024-11-29,customer921@example.com,9577706000
C0922,Customer 922,Other,55,Chennai,Tamil Nadu,Platinum,2024-02-11,customer922@example.com,9279656450
C0923,Customer 923,Male,26,Bengaluru,Karnataka,Silver,2022-09-21,customer923@example.com,9370203915
C0924,Customer 924,Male,28,Mumbai,Maharashtra,Platinum,2025-11-09,customer924@example.com,9202600029
C0925,Customer 925,Female,53,Mumbai,Maharashtra,Bronze,2026-04-15,customer925@example.com,9927783767
C0926,Customer 926,Other,23,Kolkata,West Bengal,Bronze,2024-12-17,customer926@example.com,9763682156
C0927,Customer 927,Male,59,Bengaluru,Karnataka,Platinum,2024-09-12,customer927@example.com,9346269087
C0928,Customer 928,Other,36,Hyderabad,Telangana,Platinum,2022-12-02,customer928@example.com,9235733540
C0929,Customer 929,Other,28,Bengaluru,Karnataka,Bronze,2026-03-28,customer929@example.com,9812480457
C0930,Customer 930,Female,48,Chennai,Tamil Nadu,Platinum,2023-05-27,customer930@example.com,9392502766
C0931,Customer 931,Male,62,Ahmedabad,Gujarat,Silver,2023-02-13,customer931@example.com,9741651145
C0932,Customer 932,Other,65,Ahmedabad,Gujarat,Platinum,2023-07-01,customer932@example.com,9786965530
C0933,Customer 933,Female,48,Pune,Maharashtra,Silver,2025-12-06,customer933@example.com,9574443895
C0934,Customer 934,Female,44,Pune,Maharashtra,Gold,2025-07-24,customer934@example.com,9425958941
C0935,Customer 935,Male,51,Delhi,Delhi,Silver,2024-07-03,customer935@example.com,9407908620
C0936,Customer 936,Other,18,Ahmedabad,Gujarat,Platinum,2023-10-04,customer936@example.com,9421704344
C0937,Customer 937,Female,36,Delhi,Delhi,Silver,2026-05-24,customer937@example.com,9688638365
C0938,Customer 938,Male,44,Chennai,Tamil Nadu,Platinum,2024-03-21,customer938@example.com,9368323917
C0939,Customer 939,Other,65,Bengaluru,Karnataka,Platinum,2024-04-24,customer939@example.com,9336859315
C0940,Customer 940,Male,45,Pune,Maharashtra,Silver,2023-07-15,customer940@example.com,9920916739
C0941,Customer 941,Female,59,Pune,Maharashtra,Gold,2024-02-13,customer941@example.com,9301864129
C0942,Customer 942,Male,26,Mumbai,Maharashtra,Gold,2025-10-24,customer942@example.com,9783858343
C0943,Customer 943,Other,46,Ahmedabad,Gujarat,Gold,2022-07-04,customer943@example.com,9768676781
C0944,Customer 944,Male,38,Ahmedabad,Gujarat,Bronze,2025-07-31,customer944@example.com,9153292024
C0945,Customer 945,Male,24,Delhi,Delhi,Gold,2024-12-03,customer945@example.com,9234259822
C0946,Customer 946,Other,18,Ahmedabad,Gujarat,Silver,2025-12-05,customer946@example.com,9261795387
C0947,Customer 947,Female,31,Delhi,Delhi,Gold,2024-01-29,customer947@example.com,9434552915
C0948,Customer 948,Female,47,Ahmedabad,Gujarat,Bronze,2024-07-31,customer948@example.com,9186138889
C0949,Customer 949,Male,35,Bengaluru,Karnataka,Platinum,2026-01-12,customer949@example.com,9683247918
C0950,Customer 950,Male,30,Ahmedabad,Gujarat,Gold,2024-04-17,customer950@example.com,9989328868
C0951,Customer 951,Male,63,Delhi,Delhi,Silver,2024-04-10,customer951@example.com,9928096889
C0952,Customer 952,Male,65,Ahmedabad,Gujarat,Bronze,2025-04-26,customer952@example.com,9594817420
C0953,Customer 953,Other,60,Mumbai,Maharashtra,Silver,2023-10-13,customer953@example.com,9517817593
C0954,Customer 954,Female,28,Pune,Maharashtra,Bronze,2023-05-09,customer954@example.com,9659340310
C0955,Customer 955,Female,48,Mumbai,Maharashtra,Gold,2025-04-27,customer955@example.com,9487005172
C0956,Customer 956,Other,31,Delhi,Delhi,Bronze,2025-02-09,customer956@example.com,9779580831
C0957,Customer 957,Female,18,Kolkata,West Bengal,Silver,2024-11-19,customer957@example.com,9727813474
C0958,Customer 958,Female,33,Mumbai,Maharashtra,Bronze,2026-03-13,customer958@example.com,9723926702
C0959,Customer 959,Other,56,Ahmedabad,Gujarat,Silver,2024-05-08,customer959@example.com,9927636977
C0960,Customer 960,Male,28,Mumbai,Maharashtra,Platinum,2025-12-02,customer960@example.com,9836527450
C0961,Customer 961,Other,21,Chennai,Tamil Nadu,Bronze,2024-06-09,customer961@example.com,9792107026
C0962,Customer 962,Other,52,Bengaluru,Karnataka,Bronze,2025-09-23,customer962@example.com,9623817304
C0963,Customer 963,Female,53,Hyderabad,Telangana,Gold,2023-12-22,customer963@example.com,9887255513
C0964,Customer 964,Male,62,Hyderabad,Telangana,Platinum,2024-06-04,customer964@example.com,9877817678
C0965,Customer 965,Female,20,Bengaluru,Karnataka,Platinum,2022-06-21,customer965@example.com,9569762050
C0966,Customer 966,Other,62,Pune,Maharashtra,Platinum,2025-05-15,customer966@example.com,9708491359
C0967,Customer 967,Other,40,Bengaluru,Karnataka,Gold,2023-10-22,customer967@example.com,9395627385
C0968,Customer 968,Male,51,Bengaluru,Karnataka,Silver,2023-11-30,customer968@example.com,9417476097
C0969,Customer 969,Other,41,Pune,Maharashtra,Platinum,2026-06-06,customer969@example.com,9933135507
C0970,Customer 970,Other,29,Kolkata,West Bengal,Bronze,2022-12-16,customer970@example.com,9490922764
C0971,Customer 971,Female,64,Hyderabad,Telangana,Bronze,2022-09-28,customer971@example.com,9678700154
C0972,Customer 972,Male,51,Kolkata,West Bengal,Platinum,2023-05-05,customer972@example.com,9265497448
C0973,Customer 973,Female,44,Pune,Maharashtra,Gold,2025-10-24,customer973@example.com,9203354415
C0974,Customer 974,Male,26,Mumbai,Maharashtra,Silver,2026-04-04,customer974@example.com,9316980704
C0975,Customer 975,Female,30,Mumbai,Maharashtra,Bronze,2026-04-03,customer975@example.com,9713119661
C0976,Customer 976,Other,49,Kolkata,West Bengal,Gold,2026-02-27,customer976@example.com,9493369637
C0977,Customer 977,Other,63,Hyderabad,Telangana,Bronze,2026-05-12,customer977@example.com,9324130818
C0978,Customer 978,Male,47,Ahmedabad,Gujarat,Bronze,2024-05-29,customer978@example.com,9699169292
C0979,Customer 979,Female,63,Kolkata,West Bengal,Bronze,2022-12-22,customer979@example.com,9385417366
C0980,Customer 980,Other,22,Delhi,Delhi,Gold,2025-12-30,customer980@example.com,9331820924
C0981,Customer 981,Male,64,Mumbai,Maharashtra,Silver,2023-06-15,customer981@example.com,9513746107
C0982,Customer 982,Male,51,Hyderabad,Telangana,Silver,2023-03-28,customer982@example.com,9771437657
C0983,Customer 983,Other,65,Bengaluru,Karnataka,Platinum,2025-11-03,customer983@example.com,9922790554
C0984,Customer 984,Other,47,Chennai,Tamil Nadu,Platinum,2025-11-06,customer984@example.com,9279110141
C0985,Customer 985,Other,43,Bengaluru,Karnataka,Gold,2022-09-30,customer985@example.com,9269840673
C0986,Customer 986,Female,38,Ahmedabad,Gujarat,Gold,2024-05-07,customer986@example.com,9542750235
C0987,Customer 987,Other,38,Kolkata,West Bengal,Silver,2023-04-11,customer987@example.com,9685861719
C0988,Customer 988,Female,53,Hyderabad,Telangana,Gold,2024-05-31,customer988@example.com,9585764529
C0989,Customer 989,Female,18,Ahmedabad,Gujarat,Bronze,2024-11-02,customer989@example.com,9739695468
C0990,Customer 990,Other,26,Delhi,Delhi,Gold,2026-05-25,customer990@example.com,9422481128
C0991,Customer 991,Male,38,Hyderabad,Telangana,Bronze,2022-07-26,customer991@example.com,9982978122
C0992,Customer 992,Other,50,Pune,Maharashtra,Silver,2025-11-26,customer992@example.com,9140519046
C0993,Customer 993,Female,27,Ahmedabad,Gujarat,Silver,2024-12-12,customer993@example.com,9494152254
C0994,Customer 994,Male,34,Hyderabad,Telangana,Gold,2025-12-01,customer994@example.com,9712555926
C0995,Customer 995,Other,31,Kolkata,West Bengal,Bronze,2024-08-12,customer995@example.com,9951374399
C0996,Customer 996,Male,49,Ahmedabad,Gujarat,Bronze,2023-02-04,customer996@example.com,9789615654
C0997,Customer 997,Male,64,Pune,Maharashtra,Platinum,2025-12-29,customer997@example.com,9937649523
C0998,Customer 998,Female,40,Delhi,Delhi,Platinum,2024-02-05,customer998@example.com,9229429404
C0999,Customer 999,Other,59,Hyderabad,Telangana,Bronze,2022-11-17,customer999@example.com,9934746883
C1000,Customer 1000,Male,37,Kolkata,West Bengal,Bronze,2024-08-23,customer1000@example.com,9679745130
